S1	S2	S3
1548	1742	1512
38	41	24
93	91	65
12	8	4
217	210	154
115	100	85
77	62	57
304	297	232
43	48	47
139	125	103
0	0	1
15	15	9
305	314	278
7	9	8
245	212	193
114	105	85
144	153	123
2	6	6
5	2	3
11	13	5
41	32	20
259	217	160
76	93	85
2	0	0
2	2	2
3	0	1
14	13	21
3288	3137	2975
417	448	349
269	293	231
392	369	311
6	7	3
93	91	83
2	2	1
4	3	1
2	5	3
19	16	20
113	107	88
126	106	90
6	2	1
27	23	12
104	106	85
17	17	17
10	8	10
1	3	2
153	120	146
276	249	229
147	134	115
40	65	65
5	6	8
8	6	8
43	40	47
21	17	24
21	15	13
24	25	19
16	7	11
77	58	46
20	29	25
23	41	27
161	142	134
645	602	504
19	21	19
303	254	242
110	120	129
2	2	3
103	129	117
10	9	10
44	58	39
76	68	67
94	81	73
77	73	58
4	8	9
6	6	4
5	2	1
19	20	26
671	611	506
25	20	7
21	7	15
177	125	128
7	14	11
90	93	74
478	434	324
10	10	5
1	2	1
2	5	8
619	638	544
42	29	26
482	459	415
212	166	133
202	192	199
11	14	10
29	22	20
14	11	8
69	59	48
167	120	94
19	9	10
156	166	158
1376	1360	1205
49	41	23
92	93	92
233	196	193
4	3	3
17	25	29
14	16	14
7	18	9
20	18	15
46	38	29
46	37	26
158	102	90
10	10	9
2	3	2
33	19	16
5	10	3
1	1	0
15	23	10
1047	906	770
11	16	12
73	71	40
89	93	59
61	48	58
88	94	79
14	9	11
80	78	69
13	18	14
111	95	66
5	14	12
4	3	4
1	0	0
2	7	7
12	8	7
0	1	3
7	2	6
1182	1141	1077
811	814	645
887	885	768
45	48	43
544	576	518
266	297	233
3	5	6
0	1	3
22	24	26
173	156	129
0	3	0
3	0	2
31	22	15
232	179	142
71	40	51
308	290	244
290	300	207
2	4	4
26	25	29
2304	1953	1916
15	10	15
6	9	4
3	8	8
0	0	0
8	6	7
35	25	38
454	458	321
535	538	374
20	20	14
3	2	8
59	50	35
43	19	22
131	106	78
25	16	21
10	7	7
12	7	12
11	16	12
18	9	16
129	117	90
6	6	9
24	21	22
77	76	55
129	118	94
108	91	69
31	36	20
351	333	304
20	17	15
109	118	72
422	407	308
40	23	31
1	0	2
24	25	15
147	137	120
37	39	25
2363	2337	2117
19	15	9
137	135	100
32	50	27
11	12	13
429	446	318
13	12	4
4	10	6
15	20	17
3	0	1
28	23	22
23	10	13
238	172	171
7	1	0
4	2	1
7	7	6
1647	1452	1260
89	76	72
61	71	64
1	1	2
0	0	2
0	0	0
0	0	2
1	2	0
374	333	261
12	9	1
82	100	106
119	120	132
12	7	19
6	5	7
8	1	5
93	82	71
55	75	56
36	37	34
207	218	202
2	1	0
8	9	6
4	4	5
135	136	95
11	10	15
7	6	7
5	5	5
6	2	2
10	14	11
140	133	91
171	151	140
1	3	4
30	17	18
119	104	100
66	52	45
52	43	42
9	2	5
10	5	2
7	2	1
2	5	3
2	8	1
29	38	20
10	12	17
7	10	3
12	19	14
97	82	89
113	136	106
80	73	53
11	19	10
118	119	87
216	178	151
22	22	18
184	149	121
191	175	135
92	55	65
42	51	51
4	0	1
3	5	7
404	409	338
97	129	89
179	177	167
1405	1412	1087
202	178	166
12	1	6
81	55	43
71	55	69
68	96	61
8	15	9
231	202	181
353	310	253
285	289	237
29	19	20
19	15	16
460	483	429
1082	1089	917
422	377	338
0	2	1
21	18	11
8	5	7
2	2	2
68	65	66
62	44	25
29	27	23
56	53	54
12	17	6
374	379	334
242	238	195
2	2	8
37	48	26
12	18	10
33	25	31
100	99	77
66	51	49
10	17	11
409	401	306
191	192	176
75	79	62
23	22	19
115	107	79
10	19	14
9	8	6
12	5	6
194	214	178
118	149	137
124	126	125
187	234	169
5	7	4
26	23	25
0	1	1
93	68	66
98	95	68
37	28	33
60	56	41
330	277	289
10	14	16
1	2	0
4	3	1
5	4	3
64	49	38
20	19	13
3	2	5
3	3	1
1071	912	864
113	105	94
111	134	129
109	100	86
109	133	123
9	9	5
38	40	41
18	26	16
95	115	96
9	2	2
8	8	9
4	2	2
2	1	3
154	158	132
130	144	114
9	0	3
59	68	56
14	17	16
865	686	592
1	1	2
25	24	29
32	33	27
21	25	11
160	118	98
54	53	43
73	54	35
11	10	9
75	51	51
33	36	27
5	14	15
27	19	17
61	92	69
27	23	23
35	40	29
34	39	35
2262	2321	1933
5415	4722	3863
65	75	50
108	82	82
31	36	34
71	51	42
0	0	0
3	1	3
4	7	7
2	1	2
10	8	12
23	18	21
65	65	51
28	21	25
0	3	1
2	4	0
34	27	26
397	386	324
96	102	96
74	93	42
126	104	78
33	32	40
56	43	39
3	1	6
4	2	1
256	241	214
13	8	9
111	121	111
3	2	1
4	6	0
5	3	1
1	4	1
31	32	25
6	5	5
17	15	5
18	29	13
17	10	8
895	774	671
36	41	46
23	17	21
1	1	0
1	2	1
82	77	80
11	10	16
3637	3430	2875
1172	1153	1127
3	2	4
7	4	3
24	20	13
1	2	1
5	3	6
793	538	463
32	20	25
2	2	0
4	5	0
4	3	2
462	496	451
52	33	41
65	55	55
9	11	3
124	130	87
53	40	40
4017	3948	3544
9	3	3
64	66	57
18	25	10
18	16	14
14	11	7
135	111	95
69	57	57
47	41	44
7	8	10
140	134	89
46	33	30
24	34	17
30	50	20
5	5	4
59	41	38
126	98	60
104	110	78
1679	1531	1246
218	224	176
3	6	6
1	0	0
149	157	141
21	14	15
13	14	10
24	18	19
726	697	548
6	9	6
681	653	579
438	409	347
173	128	119
4	7	9
4	7	5
3	5	4
1	3	3
22	17	13
513	527	352
25	14	13
13	17	13
77	63	70
257	282	239
8	4	1
10	19	20
393	337	318
677	687	655
2	1	2
5	1	1
19	10	22
49	62	54
87	66	68
5	7	4
23	19	17
101	118	92
941	1061	873
66	76	61
80	78	72
116	106	131
569	510	529
5547	5354	4330
67	82	70
268	253	223
2	2	0
724	685	611
677	558	498
319	290	263
754	797	605
1157	1157	1149
43	28	32
12	17	18
34	43	27
263	206	172
91	69	65
24	25	21
44	29	36
179	161	99
10	12	9
52	43	30
9	4	1
158	124	80
26	18	19
35	45	36
41	35	40
173	135	130
250	210	181
412	374	325
21	25	22
16	15	13
16	16	13
52	54	54
92	103	83
6	4	7
24	24	17
46	32	38
821	806	681
0	1	0
5	4	7
5	4	2
140	124	119
573	519	441
19	20	22
13	16	14
8	8	9
76	75	76
34	34	21
6	7	3
998	848	759
67	68	91
5	2	5
1	7	2
187	165	154
33	18	21
8	3	8
1435	1400	1141
107	93	94
856	732	605
44	40	35
12	16	20
50	39	37
83	71	65
539	644	593
2179	2134	1691
1386	1167	987
145	122	110
92	78	67
52	52	42
110	105	97
236	250	203
112	107	98
236	251	203
25	23	15
226	224	164
12	12	11
66	51	47
116	96	97
476	491	408
252	240	222
305	248	214
704	663	555
234	248	190
148	143	120
743	710	574
534	557	469
206	208	180
157	150	106
3	2	2
17	8	9
20	18	20
9	6	4
12	11	8
1	0	1
45	36	26
7	2	2
124	142	124
220	194	179
49	57	53
61	44	49
19	12	14
339	281	256
93	74	56
426	381	329
3	8	0
1	5	10
45	36	43
143	153	139
11	9	9
29	15	19
24	25	19
22	22	15
111	157	114
29	23	19
353	332	233
212	225	174
174	145	117
52	39	51
78	80	52
325	336	310
69	70	58
545	466	415
24	21	19
335	289	249
42	44	49
266	270	253
6	5	4
5	9	11
921	890	802
525	502	481
42	41	32
33	42	28
44	38	24
5	4	1
87	90	81
199	234	182
43	64	73
15	7	7
15	10	12
175	182	129
2	1	1
70	67	51
41	42	24
582	551	420
126	126	116
27	22	21
1	1	1
2078	1858	1746
2253	2122	1844
691	590	492
9	16	11
44	43	41
5	2	0
15	15	11
2	4	4
62	78	65
315	289	245
321	312	259
63	73	62
531	480	406
41	31	30
379	333	295
300	253	192
17	20	13
39	50	45
669	716	603
337	359	346
8	4	5
8	12	12
18	18	12
5	8	7
6	16	11
147	111	103
48	39	35
62	70	47
117	107	91
92	114	100
48	30	19
17	23	18
150	127	106
71	66	62
31	30	25
214	186	168
50	36	32
43	33	24
7	3	3
71	59	55
294	256	235
103	91	87
393	368	346
104	122	143
166	208	134
103	117	113
104	124	143
77	60	57
42	33	26
44	50	53
155	125	113
11	5	5
56	36	36
168	130	157
102	79	86
439	392	278
104	84	92
20	16	11
77	53	62
61	50	46
51	57	29
57	43	35
228	188	168
83	112	76
43	39	35
202	229	184
29	24	18
1	0	4
31	28	16
61	65	65
26	28	45
15	12	6
400	397	321
123	131	145
104	141	120
508	560	459
19	8	6
9	7	3
35	55	34
3	3	2
7	3	4
9	4	2
274	251	245
46	53	41
188	153	132
24	27	21
46	35	38
89	93	81
0	3	2
20	14	7
8	1	2
2	2	2
0	0	0
67	59	51
21	32	27
28	42	32
4	7	4
3	3	3
9	9	5
169	162	162
297	252	219
6	5	8
11	8	3
21	21	15
0	3	1
1064	925	766
195	242	193
38	53	58
25	21	17
310	337	317
13	14	8
0	0	0
130	112	98
617	604	506
14	16	18
109	117	77
55	63	73
213	215	153
22	8	20
7	7	3
3	1	2
95	91	76
47	33	34
17	12	13
86	84	93
185	163	167
2	1	2
20	19	22
63	64	49
16	19	16
102	76	63
295	246	197
446	346	275
328	307	296
265	217	201
385	389	337
0	0	0
23	20	10
4	7	3
286	285	234
54	38	48
48	43	40
1292	1223	1014
122	158	123
291	296	212
20	11	9
30	18	19
21	13	11
1	2	1
1	0	0
2	1	1
3	0	1
6	1	2
0	1	1
6	4	5
50	65	56
28	35	23
451	461	396
122	116	92
34	35	28
22	26	16
67	54	43
100	104	102
68	77	64
396	435	345
933	873	754
565	523	417
32	46	29
26	21	19
335	375	378
61	84	99
67	97	66
176	149	134
229	178	176
212	216	165
105	98	66
25	29	19
54	35	40
12	20	20
212	202	164
105	106	88
121	149	125
133	126	106
31	36	26
682	628	480
8	5	3
54	43	39
5	5	8
44	35	39
13	15	14
50	45	24
24	38	39
1	2	1
6	7	6
1	4	0
1	2	1
0	0	0
21	13	7
841	753	610
46	65	47
207	181	147
4	5	6
816	765	562
529	483	396
39	52	39
1	0	0
0	0	0
22	17	20
27	19	17
124	131	139
9	13	16
0	1	1
7	1	3
5	7	3
12	7	5
303	306	277
103	99	79
63	56	48
239	205	204
257	241	239
431	447	366
367	351	291
1053	1179	1137
10	5	14
2133	2391	2293
294	257	207
7	2	2
589	552	477
22	23	13
10	9	13
557	562	450
38	51	46
11	13	3
238	250	204
574	577	424
46	44	50
311	283	267
53	63	56
165	127	127
387	392	318
59	56	48
10	6	6
47	43	25
132	91	109
2354	2396	2077
483	512	459
597	609	506
678	646	563
1	5	1
2	2	2
3	2	6
5	4	6
2	5	4
194	218	161
213	198	201
95	102	86
5	4	2
2	1	1
83	81	79
51	48	38
831	715	652
76	75	44
513	467	324
283	268	238
4	9	9
225	249	225
442	453	383
59	66	60
50	41	27
209	207	161
170	178	145
182	173	146
52	48	45
36	39	26
111	97	86
2	3	3
5	2	4
7	3	7
58	46	29
24	30	21
7	3	5
107	75	77
5	5	9
3	5	1
22	20	16
5	3	14
41	35	38
63	66	44
165	137	110
17	22	17
33	20	23
3	0	4
4	5	2
7	7	6
44	23	30
40	35	38
59	67	50
52	60	41
50	35	26
2	1	1
18	17	11
85	76	53
3	3	2
64	79	53
741	684	563
178	165	149
156	132	117
13	14	7
48	32	42
97	74	77
211	213	211
5	5	1
6	7	3
5	4	5
6	3	1
3	0	1
34	42	34
10	8	8
1858	1805	1542
269	199	162
16	19	10
18	7	9
18	26	13
420	377	301
424	379	301
320	315	299
33	34	24
16	8	6
0	0	3
1166	1258	1090
74	97	64
294	299	254
214	296	241
108	81	77
167	135	136
125	122	95
557	480	363
14	9	5
26	30	32
0	0	1
62	70	64
35	38	37
177	163	134
40	24	22
36	35	27
24	26	13
85	84	63
13	5	9
1	0	2
49	57	48
3	1	2
1	1	2
73	75	71
143	152	115
10	11	11
32	31	32
141	140	97
780	657	708
3414	3263	2967
30	28	25
275	269	273
58	36	45
35	30	32
7	12	13
161	149	111
206	227	262
179	181	116
10	6	4
433	381	365
36	46	44
268	224	190
564	461	371
241	266	220
52	51	45
499	516	407
8	3	6
9	4	2
2	5	2
607	665	566
339	339	283
209	144	116
2	5	4
29	31	22
105	80	79
111	95	108
73	69	60
438	414	368
17	12	7
3	3	2
30	24	15
66	36	37
18	28	37
145	116	100
29	11	20
13	11	14
9	12	10
80	64	60
364	348	291
57	59	58
738	618	555
73	57	51
91	99	91
75	59	43
27	14	19
445	360	268
54	66	62
16	10	13
835	1127	1028
1116	1479	1380
5	3	2
175	190	163
5	3	2
152	159	110
182	162	129
44	48	38
0	2	1
7	3	3
11	16	21
238	192	159
109	110	76
117	115	108
423	411	324
79	70	63
392	429	407
8	8	10
2	0	1
28	17	21
3	8	3
13	13	9
44	50	36
35	18	13
12	9	5
788	691	604
17	14	20
9	11	3
2	5	3
86	77	63
10	9	1
10	4	9
6	7	5
11	8	3
1	1	3
18	19	14
26	26	21
11	7	2
25	18	9
8	6	10
60	53	58
83	85	81
185	173	151
18	16	16
19	22	16
6	2	5
48	43	47
21	23	17
118	86	68
386	398	314
575	530	434
7	2	3
98	91	58
2	1	0
1	4	4
28	21	24
8	9	14
3	4	3
14	14	9
1	9	4
1	4	1
2	1	3
1	2	3
168	202	175
70	68	72
32	32	22
83	84	53
48	49	40
0	2	4
0	0	0
1	2	1
28	13	18
9	5	3
7	3	3
22	11	11
6	11	4
5	4	4
7	2	6
2	1	4
9	10	11
1	1	4
10	8	7
40	26	22
20	20	23
90	71	47
27	23	32
313	267	250
169	199	189
214	190	158
3	1	2
69	63	50
75	83	54
66	53	27
100	87	74
98	83	75
2	1	2
4	1	7
49	46	37
67	67	48
138	134	121
269	321	248
266	290	221
366	348	275
7	3	5
482	499	370
3	5	6
26	32	26
81	101	66
12	11	5
39	21	18
104	82	64
99	78	65
65	69	55
116	96	90
2	6	5
35	22	16
89	85	70
17	16	18
7	7	4
138	135	132
21	29	15
337	347	325
1021	991	885
22	18	11
8	16	23
79	69	61
139	141	132
45	33	31
86	96	95
96	116	88
79	71	68
510	561	516
271	275	263
987	984	863
22	16	26
540	549	488
52	56	74
27	27	17
17	8	13
8	6	6
13	19	17
20	10	16
52	55	68
128	132	116
88	68	68
16	17	16
10	15	11
100	79	58
308	331	268
4	3	1
87	85	64
126	110	98
21	12	18
8	13	10
4	5	2
16	10	14
7	8	1
17	19	7
28	13	13
59	68	58
72	79	76
7	14	7
171	140	136
92	92	84
360	362	355
1471	1409	1254
2	1	3
1	0	2
26	19	15
6	9	7
26	12	12
6	8	5
15	4	3
6	6	1
4893	4611	4209
15590	14458	12645
82	75	88
99	104	116
33	27	29
32	33	27
14	17	12
0	2	2
491	478	438
101	113	79
72	59	45
153	177	110
360	313	271
63	79	65
198	150	167
45	42	51
3	1	0
4	1	5
73	81	59
2	2	0
113	113	97
19	24	23
3	3	3
589	567	480
145	155	103
1061	1061	876
232	211	176
6	11	10
0	0	0
216	191	140
15	15	25
56	53	34
725	713	617
344	316	305
157	157	132
17	14	12
38	22	29
556	529	418
252	239	200
43	60	44
31	23	26
90	72	54
0	1	1
185	209	163
63	78	68
50	45	35
32	31	30
50	45	35
2	0	1
42	49	36
174	148	127
60	53	50
14	16	15
121	142	134
136	144	133
8	7	4
11	6	5
11	12	11
449	377	323
2117	2079	1761
217	217	178
5	3	0
44	42	48
247	256	192
22	25	15
28	24	22
0	0	2
0	1	0
4	2	7
382	348	297
1	1	2
52	42	42
16	16	11
4	3	1
400	406	348
0	3	1
139	158	159
36	42	35
34	35	27
5	2	1
125	101	120
26	27	22
15	11	14
4	0	3
59	49	54
9	6	8
11	6	8
5	4	3
3	0	1
36	22	31
8	12	10
8	6	2
91	79	61
42	33	40
43	56	39
386	343	285
554	420	347
253	243	233
2602	2259	1899
838	826	753
367	312	305
42	40	37
15	12	22
374	304	284
194	202	155
48	58	43
77	58	51
8	9	2
34	39	23
43	29	28
284	311	292
300	236	224
2463	2524	2311
21	27	20
141	112	110
105	97	92
141	145	115
154	164	137
3227	2996	2573
1744	1833	1759
1550	1638	1548
125	129	84
105	84	101
50	54	53
76	85	75
557	477	396
494	406	331
1	0	2
9	6	8
13	9	9
403	406	312
246	197	164
2517	2383	2043
383	368	352
596	572	520
89	70	52
48	27	26
118	107	82
240	229	181
0	0	3
9	5	3
6	11	6
46	42	42
58	51	50
79	63	60
388	388	230
488	399	368
532	542	486
126	121	127
33	25	22
91	96	69
40	40	28
1213	1175	983
72	58	54
285	298	244
14	29	15
28	32	12
64	53	33
15	11	13
80	104	72
55	56	32
37	31	16
31	43	41
1238	1157	930
122	181	148
25	22	14
234	185	177
405	409	348
715	673	618
232	252	203
96	114	87
154	181	176
70	46	30
66	70	52
168	183	165
141	134	120
164	191	142
78	56	52
24	27	25
42	50	46
276	263	214
714	718	550
144	152	120
68	54	67
64	84	75
22	15	18
1404	1380	1126
3628	3343	2822
164	192	182
2	2	1
9	8	6
66	53	39
87	135	104
170	139	112
442	428	370
9	8	2
8	8	7
316	303	255
334	291	253
29	39	31
7	4	4
128	100	120
823	869	874
830	882	881
0	0	1
949	883	732
174	180	124
130	144	128
60	66	41
42	54	47
98	96	94
17	17	20
17	11	10
985	864	700
62	61	53
199	152	128
608	493	401
8	10	5
113	134	95
364	298	288
12	12	16
148	129	106
285	277	266
692	752	822
65	70	39
124	114	101
0	0	0
30	21	28
25	30	16
440	334	280
7	12	11
102	74	60
29	26	26
136	120	129
7	7	7
33	36	39
11	9	7
274	294	236
8	9	4
4	5	2
1090	957	837
178	198	172
13	21	14
82	66	69
207	192	147
3	5	2
39	23	26
8	8	6
93	105	65
184	170	133
106	78	57
38	35	33
0	4	3
1196	1104	888
26	13	16
4485	4680	4110
6355	6800	6173
173	156	135
104	103	90
0	1	1
13	8	9
18	14	14
0	6	3
0	6	2
278	285	218
46	53	33
0	0	1
4426	4567	3950
23	21	22
1	6	2
167	124	128
71	47	45
815	788	657
16	12	7
8	21	8
380	366	331
225	208	201
35	36	25
64	62	46
60	60	55
46	29	33
20	18	23
41	44	27
237	254	215
502	403	341
127	99	83
377	312	293
48	53	52
879	722	659
9	9	14
77	65	51
36	39	35
17	15	14
1	4	0
18	16	20
17	26	17
101	80	78
60	64	78
46	36	38
115	78	79
30	30	18
198	166	157
1449	1242	1006
6	7	8
668	698	610
1464	1513	1524
767	647	543
4	9	4
87	103	96
175	131	119
82	82	93
71	65	50
39	45	37
31	39	33
56	55	34
76	73	88
11	12	16
53	43	29
8	9	17
54	53	56
41	46	43
14	15	12
3	0	1
154	122	124
74	62	40
94	97	87
23	42	36
3	5	2
0	3	1
1	3	0
3	3	0
0	1	2
52	48	41
0	0	1
677	780	634
104	114	107
323	276	234
322	306	260
31	28	22
26	15	19
19	14	17
120	135	104
115	110	65
45	45	37
17	13	16
29	19	19
41	33	32
521	539	456
66	69	46
73	84	70
3	3	3
142	168	112
25	36	32
36	47	24
46	26	46
57	40	42
12	6	8
82	95	76
337	342	299
1591	1560	1375
5	4	3
33	24	26
17	19	15
9	5	6
188	140	127
32	26	13
816	820	623
285	228	202
303	308	228
22	21	17
11	20	15
6	21	17
19	13	13
11	13	12
8	15	10
51	43	37
91	99	85
17	22	16
52	38	36
4	0	4
28	30	25
446	421	353
10	8	11
40	36	37
2	0	0
1	1	1
5	3	1
76	68	57
146	212	166
117	154	137
488	443	345
1692	1572	1427
46	34	22
45	41	44
59	55	52
82	55	53
375	308	306
7	16	9
33	29	37
66	65	72
420	428	386
61	43	44
125	145	124
0	0	0
23	18	16
11	9	1
15	17	6
1	2	1
3	3	5
9	5	10
84	58	54
114	76	74
112	98	77
414	362	302
170	170	137
320	354	332
2	4	3
886	1021	887
788	904	778
23	22	13
200	154	139
23	26	12
21	13	18
186	138	133
50	35	40
514	466	466
181	168	214
24	31	23
16	13	19
10	12	5
60	38	39
31	27	30
669	707	622
8	9	15
4	5	2
97	87	56
29	31	26
69	74	62
184	224	149
713	649	474
278	236	214
16	11	18
1970	1820	1552
1267	1294	1130
192	183	164
523	449	405
664	551	464
6	8	5
636	563	511
59	43	32
98	89	81
115	126	113
163	167	125
284	280	237
58	48	52
35	32	30
476	470	398
9	13	9
43	41	29
13	6	7
6	13	6
8	7	6
4	6	5
135	194	169
252	200	184
50	40	43
7	4	3
9	9	12
10	26	16
13	15	20
8	8	9
5	0	5
0	0	1
8	5	3
1	0	1
704	623	515
60	43	52
74	57	39
4	6	4
97	87	65
11	14	9
341	260	257
226	208	157
164	186	123
569	471	407
10	3	6
19	24	17
244	241	205
314	307	264
8	15	5
11	9	9
7	12	14
18	23	9
18	22	9
188	177	145
240	202	181
350	305	272
62	62	40
3	5	4
88	98	67
76	84	81
833	754	666
11	9	6
3	4	4
24	27	20
86	65	77
324	330	281
50	45	39
9	5	3
67	81	55
10	16	3
508	566	437
8	3	9
183	215	172
21	23	25
240	178	172
108	87	99
72	79	59
45	65	46
15	11	16
252	251	209
507	497	412
6	7	10
159	157	170
137	112	103
176	170	148
58	96	81
594	548	476
201	172	149
556	517	405
14	19	17
755	681	541
187	212	146
84	94	83
470	443	352
170	139	119
413	351	264
47	59	35
142	125	98
95	98	70
989	969	834
25	34	22
70	73	61
16	7	5
9	13	10
12	13	6
4	339	2
4	7	2
535	492	451
1280	1290	1243
78	94	74
5	5	2
28	28	18
40	46	36
202	211	183
250	248	208
12	7	11
1232	1272	1245
726	802	671
1	5	2
113	98	118
3	4	3
23	14	23
274	258	245
247	289	306
28	20	14
13	17	14
430	385	350
153	137	117
27	28	34
283	265	229
60	53	54
4	8	10
17	20	17
34	27	20
142	138	102
92	67	57
2	6	4
51	60	59
34	44	41
86	78	59
2	4	4
22	11	4
8	10	6
269	224	184
19	16	9
74	63	51
13	12	18
34	33	25
23	21	8
46	38	36
37	26	30
163	195	164
13	6	11
26	35	34
20	10	4
356	274	241
18	15	10
110	94	105
104	101	69
6	5	11
3	2	6
3	1	0
3	3	2
3	5	2
67	50	59
239	263	250
55	50	41
115	119	97
8	12	7
5	11	3
31	24	9
10	3	2
31	26	36
131	107	96
91	68	62
2	2	4
103	89	78
25	20	19
18	14	19
1290	1196	1007
188	187	177
238	181	181
5	3	6
8	8	2
313	327	298
9	15	11
60	39	50
7	1	5
44	45	44
9	8	11
26	17	18
53	39	41
636	624	509
22	23	17
101	106	80
14	15	13
11	10	11
12	10	13
22	14	21
3	3	2
56	49	41
13	15	7
0	0	1
13	18	12
10	11	11
63	66	72
29	33	38
399	413	353
406	308	220
204	160	164
516	405	398
42	51	44
345	299	237
78	52	62
35	36	36
65	49	38
389	356	357
38	38	42
2	2	2
43	29	35
28	20	17
9	6	6
8	9	10
9	15	10
9	10	8
1062	1169	1015
21	12	8
19	19	14
19	9	5
19	8	13
32	32	20
16	13	17
3	0	2
55	40	29
40	35	25
30	34	36
2	3	0
124	129	85
56	54	35
379	344	325
3	6	3
47	41	33
24	26	12
13	10	11
11	13	8
336	312	281
884	722	597
392	355	362
13	8	9
9	5	5
20	21	18
480	508	376
7	4	4
32	21	27
35	32	24
101	106	82
34	30	23
24	20	10
10	12	4
80	100	59
11	10	5
695	567	483
38	28	21
2673	2556	2155
218	225	193
106	96	78
34	23	26
12	12	9
11	6	4
36	30	16
49	44	26
58	50	46
15	15	12
63	40	25
43	43	31
48	41	42
155	155	108
789	770	627
18	13	10
10	9	11
6	3	5
396	389	280
652	590	470
3439	2384	1802
999	789	599
195	185	129
72	77	73
48	61	65
471	482	377
748	808	659
46	43	31
48	46	31
202	210	140
105	115	83
38	36	28
343	307	343
278	321	243
129	126	106
116	114	95
58	57	45
467	433	378
1011	1082	951
388	424	386
139	125	107
90	89	74
139	174	129
4321	4062	3224
576	656	463
17	16	13
35	46	32
48	64	49
39	32	33
336	335	279
0	0	3
25	14	11
10	5	3
12	2	2
1	2	3
4	2	4
3	3	4
17	19	15
45	36	35
0	0	1
311	305	258
132	152	98
213	216	163
10	2	5
979	879	679
333	349	321
28	24	20
10	4	3
6	10	6
1	0	0
127	141	83
336	333	241
692	647	545
0	1	0
6	7	4
3	4	2
10	4	2
7	4	5
2	5	1
9	8	4
9	7	3
24	15	16
5343	4898	4393
15740	14943	13085
4	1	3
0	1	0
6	1	1
67	41	38
61	45	38
23	15	12
27	29	17
51	85	65
7	8	5
84	78	51
6	13	10
920	858	816
101	115	102
35	45	32
111	124	115
2237	1816	1498
448	292	281
102	76	82
871	770	533
259	239	174
1090	761	641
1108	970	830
652	649	516
518	499	421
1518	1449	1239
98	105	81
134	124	99
9	6	16
2	4	2
8	9	8
56	58	61
4	2	1
4	6	2
28	26	21
9	3	0
1	2	2
440	513	514
4	2	3
19	13	13
8	8	3
22	15	19
23	11	10
19	20	16
222	222	175
64	50	63
1	1	2
87	87	61
910	1014	842
445	510	434
183	210	183
100	105	83
83	75	70
85	121	83
78	84	68
1	2	0
0	2	2
587	554	395
67	57	53
3	7	6
139	97	110
961	749	697
20	25	18
114	148	107
188	185	171
452	413	345
251	301	294
10	16	9
3128	3026	2678
340	346	311
4	4	3
243	231	201
38	35	14
81	68	63
293	250	216
322	309	251
61	48	54
105	129	94
89	67	73
500	445	357
1539	1355	1087
190	182	170
223	209	186
490	444	346
73	84	61
152	151	136
63	63	63
50	39	31
152	142	140
94	80	89
43	54	40
35	48	36
368	367	323
17	12	10
208	217	206
140	127	106
805	879	700
0	3	0
44	54	58
99	104	91
240	264	233
426	384	313
6	8	7
52	57	43
1057	1045	899
64	73	60
26	24	21
46	39	43
118	123	100
67	82	72
99	93	97
1040	958	820
477	388	387
209	212	176
471	395	365
4	10	7
108	120	84
358	291	254
26	29	21
11	16	11
30	13	19
19	15	16
167	158	119
101	76	84
180	189	156
80	64	49
0	0	0
1315	1270	1013
966	1065	1043
82	69	73
86	87	81
196	192	184
4	2	1
9	11	5
3	3	4
1	1	3
9	13	5
94	97	90
209	213	186
57	39	44
433	452	405
2	5	6
94	94	91
2	5	1
133	132	111
34	39	37
158	127	98
57	52	45
20	12	9
8	7	4
0	1	1
21	11	17
7	13	6
9	8	5
1	4	3
23	17	11
47	39	50
4	6	2
1	2	0
219	185	180
64	80	62
10	8	4
83	108	91
139	124	129
252	237	227
6	5	5
1	2	1
2	9	5
21	28	28
572	566	441
529	457	321
4	7	9
1	2	2
296	212	204
1	0	0
10	14	15
1	1	1
13	12	14
44	56	51
66	57	50
104	111	94
115	96	108
50	33	23
9	6	5
8	11	8
6	12	5
55	63	74
93	87	90
228	205	173
594	749	615
276	322	263
32	26	19
23	28	21
170	171	155
142	126	108
1	0	2
48	46	38
63	70	46
103	103	117
9	5	6
23	19	16
98	78	73
37	27	27
70	47	47
233	207	203
175	181	138
339	331	257
48	59	57
17	18	9
23	23	28
4	1	6
24	14	13
19	14	17
5	7	1
34	37	22
8	9	8
194	151	132
147	126	105
84	106	65
2244	2411	2174
11	15	13
16	10	13
19	16	9
7	5	10
2	1	3
90	93	70
4	10	11
43	42	49
1	4	2
26	25	28
51	43	39
11	12	7
337	329	316
61	91	58
381	354	273
18	21	14
12	12	12
173	144	130
16	12	11
35	28	26
7	8	1
28	33	33
11	9	17
99	92	82
144	142	129
0	1	0
3	1	2
4	7	10
36	27	24
4	0	0
4	4	6
9	5	9
4	7	2
10	13	12
45	33	36
9	9	10
77	80	58
36	40	30
32	31	29
7	8	10
3	3	1
22	19	16
7	4	4
3	6	4
4	1	0
62	86	61
86	44	56
64	44	38
35	25	21
6	7	5
94	70	61
4	3	5
5	15	14
80	69	69
9	3	3
14	7	5
3	7	3
10	7	4
4	1	3
11	8	6
19	17	19
25	18	25
207	238	207
18	26	19
0	2	0
274	240	186
50	52	31
150	111	116
74	76	69
111	96	87
45	47	30
14	18	12
37	35	39
19	20	21
1	0	0
1	0	1
75	57	79
4	2	2
24	19	25
407	365	296
139	182	156
355	362	315
220	209	172
