S1	S2	S3
109	77	98
140	118	137
2	2	2
4	1	2
9	5	6
10	15	11
96	89	107
56	48	59
0	0	0
2	0	0
0	0	0
10	5	3
1711	1488	1680
197	143	173
204	177	188
232	160	193
0	0	1
24	24	39
1	0	0
0	2	0
2	0	0
21	13	12
41	59	57
41	28	31
2	0	2
17	15	10
42	25	43
4	12	10
10	3	7
0	0	1
79	90	121
115	84	110
70	63	59
53	26	31
2	7	2
11	5	5
25	13	16
17	14	11
9	7	10
9	12	20
5	10	5
16	15	14
15	14	10
17	14	15
119	86	95
345	240	300
6	5	11
110	83	102
103	79	89
2	0	1
134	86	118
7	3	5
28	22	23
25	28	21
38	28	41
59	43	41
2	3	2
2	2	2
0	2	0
9	10	7
271	225	220
7	7	4
7	8	12
46	46	37
1	5	4
36	38	37
161	127	132
1	1	3
0	0	0
3	0	4
333	324	349
20	16	22
181	176	182
87	72	88
112	88	105
7	3	6
14	12	8
3	3	3
39	21	16
79	47	73
5	5	7
118	108	123
766	715	751
21	18	15
82	75	63
159	123	129
2	2	2
15	20	25
9	16	13
8	4	6
6	10	7
22	12	19
17	11	9
32	16	33
6	4	6
0	0	1
9	5	4
4	2	2
0	0	0
8	8	13
401	313	358
5	4	10
37	29	29
41	30	47
25	33	21
54	43	62
9	6	7
44	34	38
8	14	9
34	29	40
6	8	8
1	1	3
0	0	1
1	1	3
2	4	3
0	0	0
1	1	0
616	561	596
423	461	510
650	542	572
56	36	54
439	341	401
191	154	179
0	2	2
0	0	0
16	14	7
91	91	102
0	0	0
0	1	1
6	10	11
100	68	85
54	22	40
161	118	111
177	139	135
0	1	1
26	16	14
1126	1196	1130
7	4	7
3	6	2
4	2	0
1	0	0
1	0	3
20	24	11
230	166	186
296	238	270
8	6	0
5	1	1
19	26	23
13	10	9
59	37	44
13	11	13
1	0	1
7	2	10
9	6	3
9	6	6
64	53	57
2	0	5
11	7	5
18	18	21
41	26	43
34	40	39
15	17	22
140	110	127
15	8	19
53	36	35
161	108	118
16	16	18
0	0	1
9	11	17
58	49	60
16	20	32
1747	1435	1652
10	7	5
64	56	52
29	21	25
3	6	5
243	174	208
5	2	2
1	1	0
8	11	7
3	2	0
12	7	6
6	8	5
66	52	64
0	1	0
0	2	1
5	1	2
888	667	725
31	26	39
57	45	61
0	0	1
0	0	1
1	0	2
1	0	0
0	0	0
147	136	157
4	1	2
82	66	63
95	109	109
9	8	11
3	4	1
3	3	3
35	27	34
43	49	42
16	14	13
69	95	86
0	1	0
1	1	3
0	1	2
72	58	57
4	5	4
8	5	2
5	0	2
1	4	2
4	4	6
66	55	53
71	81	73
1	2	1
7	4	10
33	23	30
24	16	20
41	27	27
5	1	3
2	2	0
3	0	0
0	0	2
2	3	1
10	8	8
6	6	2
2	1	1
7	16	8
88	67	86
103	84	76
26	16	21
8	7	11
60	34	44
100	78	81
8	8	11
49	37	49
91	100	88
60	34	69
46	31	41
0	0	0
2	2	2
241	200	235
98	75	96
128	87	113
618	485	567
141	145	132
2	2	4
32	15	20
37	53	42
41	52	57
9	3	5
86	61	78
141	112	124
171	128	138
12	8	9
4	2	8
415	338	355
732	505	640
288	267	250
1	1	1
6	10	9
3	0	0
0	1	3
37	29	29
16	16	17
10	12	14
35	28	45
4	6	12
175	196	164
84	86	97
0	1	2
29	18	23
11	15	17
12	18	24
42	38	47
20	20	23
5	7	10
136	116	115
95	82	98
43	43	45
9	14	13
36	35	29
5	5	4
1	3	1
0	8	4
134	108	142
107	83	92
94	88	127
144	141	153
2	0	1
13	7	19
0	0	0
18	18	20
59	45	42
17	17	18
37	31	20
172	184	168
4	2	2
0	1	0
0	0	1
2	3	0
13	16	18
12	3	7
0	0	0
1	2	1
393	332	370
55	39	43
116	84	101
50	35	38
114	79	96
6	2	3
25	15	10
9	9	9
53	54	64
1	0	0
7	1	6
0	1	0
1	0	0
130	89	105
118	84	91
2	2	2
25	26	13
2	6	6
339	247	250
0	0	2
9	16	9
12	9	10
17	3	4
59	44	56
22	20	17
34	23	23
11	7	4
34	29	30
30	17	19
11	13	12
15	8	4
71	64	64
23	10	20
27	12	18
26	24	25
1564	1214	1371
2181	1998	2185
43	34	34
58	33	40
19	14	23
30	17	21
0	0	0
0	2	1
3	2	3
1	0	0
6	5	5
8	11	8
23	18	18
4	6	9
1	1	2
1	1	0
12	5	9
165	141	151
74	59	68
36	33	31
61	59	58
16	21	24
26	23	24
1	1	2
2	3	3
116	109	126
4	4	8
64	58	64
1	0	1
0	1	4
1	2	1
1	0	0
19	25	27
0	2	3
9	2	4
5	9	10
9	9	7
368	287	295
23	19	14
4	4	15
1	0	0
0	0	0
60	61	64
10	9	5
2282	1870	2093
1260	1115	1168
1	0	1
2	0	1
4	7	8
0	0	2
2	2	4
326	213	219
33	14	21
3	1	1
0	3	1
2	1	1
439	343	422
11	20	14
19	20	21
9	2	1
52	40	44
20	13	14
1965	1731	2043
2	1	2
27	29	26
11	7	4
9	5	11
1	6	4
65	48	52
23	27	17
29	24	20
4	3	2
64	50	54
15	14	12
13	10	11
14	5	12
1	3	2
27	19	21
31	42	33
90	66	89
782	639	642
144	118	143
2	3	0
1	0	0
104	74	96
12	6	12
9	7	9
11	5	7
507	531	469
3	1	2
354	318	360
176	149	162
58	45	49
6	4	4
1	1	2
3	0	2
0	0	0
9	2	7
194	198	213
9	8	6
10	7	10
54	69	68
194	154	157
3	2	2
13	15	14
188	130	166
528	439	487
1	0	0
0	1	1
12	11	14
41	32	28
42	49	44
5	4	1
3	7	4
87	65	78
658	494	649
59	38	43
57	56	47
107	84	89
343	259	287
2396	2003	2229
59	67	60
186	153	145
1	0	0
516	473	489
207	166	239
142	123	150
447	339	406
746	638	756
21	13	23
10	14	13
26	20	28
154	107	123
52	47	45
12	16	15
20	15	9
75	47	67
8	6	4
26	14	24
4	6	6
49	38	35
13	18	16
23	13	18
29	27	35
114	68	77
151	161	157
293	200	231
25	25	21
15	15	18
9	12	15
29	36	31
43	32	44
3	3	2
16	7	10
14	11	17
326	235	312
0	0	1
0	1	1
4	0	1
105	111	77
323	201	268
19	13	20
14	10	9
3	2	1
64	56	57
15	12	21
2	1	2
376	292	360
42	46	41
2	1	5
2	2	2
76	48	51
29	13	14
4	6	3
822	732	790
79	83	73
300	231	253
17	8	14
7	8	9
20	9	22
47	37	36
491	420	457
1122	886	1022
571	460	506
50	35	32
20	24	28
23	29	28
53	30	56
99	68	70
54	34	59
100	68	70
16	14	17
164	117	138
8	4	11
32	36	31
71	59	58
413	285	330
234	170	189
230	160	175
463	364	374
180	139	166
118	93	99
402	311	355
400	291	329
185	116	146
103	72	104
0	0	1
3	3	2
6	5	5
4	0	4
5	5	2
1	0	0
24	16	15
5	0	1
108	99	114
133	101	121
48	31	36
17	15	17
13	2	10
153	112	104
25	28	30
201	165	183
6	4	3
1	2	3
24	17	28
100	64	81
8	4	5
9	8	15
17	15	14
12	14	16
113	99	87
13	12	11
126	94	103
97	95	95
62	57	72
54	27	53
20	25	29
294	208	231
40	26	27
231	185	205
15	19	9
162	124	135
47	27	33
141	121	137
2	1	2
2	3	4
611	541	558
472	329	395
17	11	15
24	25	29
16	13	11
2	1	3
60	58	69
102	104	120
49	24	38
3	3	1
4	5	3
102	86	119
1	0	2
38	25	29
24	18	22
268	204	256
72	60	59
12	9	9
2	2	0
1128	1025	1008
1421	1230	1241
309	199	237
11	12	6
36	19	25
3	0	1
7	5	6
7	2	0
32	35	45
166	167	180
164	107	127
49	36	35
263	197	217
31	18	25
243	134	185
173	123	140
11	11	9
22	21	25
382	356	364
210	168	220
2	1	3
10	11	4
6	8	5
6	6	6
9	2	5
52	39	42
21	14	21
33	30	27
67	26	66
98	79	86
25	16	13
11	9	8
85	55	66
29	21	26
5	25	9
97	93	65
25	13	11
13	17	19
0	1	1
60	36	73
123	126	141
82	62	90
229	223	271
108	73	120
116	122	129
111	101	135
110	73	123
52	32	53
23	19	27
27	31	21
79	62	66
2	2	3
20	13	9
86	68	80
72	62	71
172	149	198
58	50	53
17	13	11
44	30	30
41	36	34
30	25	27
21	22	22
92	80	78
80	57	58
54	37	40
72	66	97
18	19	13
0	0	0
11	8	14
50	37	42
32	25	25
4	6	8
276	170	246
101	75	89
109	102	100
451	386	376
6	5	2
3	1	5
41	37	41
0	0	1
4	1	5
3	1	2
122	75	88
39	40	52
69	57	73
22	13	12
31	19	19
47	45	37
0	1	1
4	3	4
3	1	2
0	1	0
0	0	0
31	20	25
15	15	10
8	11	11
1	4	3
2	2	2
3	5	1
79	65	92
210	178	176
3	3	7
4	4	8
8	6	5
2	1	0
353	295	321
144	112	110
22	27	17
18	18	8
283	224	253
10	6	11
0	0	0
59	67	57
351	281	302
9	8	8
39	40	42
26	25	26
89	96	107
16	8	11
1	2	3
0	1	0
61	46	47
33	13	21
2	4	5
55	67	51
121	101	119
1	0	0
5	6	9
61	44	46
3	5	8
39	19	28
146	102	145
254	211	184
207	171	208
140	90	106
241	213	217
0	1	0
12	14	11
0	3	4
126	150	160
33	37	30
31	17	22
646	535	557
125	69	86
184	148	166
12	4	8
17	6	12
4	5	8
1	0	1
1	0	1
0	0	0
3	0	0
2	1	2
2	0	1
3	2	3
21	28	24
11	6	5
314	248	283
88	62	57
29	20	14
22	14	14
36	28	33
72	61	54
47	50	45
337	292	297
616	468	519
281	219	243
29	18	27
16	6	12
245	281	288
94	97	105
40	38	33
71	34	59
163	105	105
113	84	92
59	52	59
20	8	13
17	19	6
31	14	15
135	102	115
33	27	30
92	72	82
58	39	78
18	13	22
291	256	248
1	2	1
20	15	21
4	1	3
16	14	12
16	5	7
12	8	10
17	20	18
0	0	0
6	0	4
4	1	0
0	0	0
0	0	0
1	3	6
309	257	293
43	34	32
136	123	124
3	0	2
263	222	235
434	261	319
46	28	44
0	0	0
0	0	0
7	7	9
10	9	5
55	43	57
9	9	6
0	0	0
3	2	1
2	4	1
1	2	3
277	224	270
74	50	60
35	23	35
111	103	106
181	187	159
244	185	231
261	235	249
967	809	952
3	4	4
2124	1697	2050
129	99	109
5	3	1
263	209	227
4	4	14
9	9	5
335	283	303
31	37	31
4	6	3
133	107	116
247	191	188
28	24	16
145	117	129
54	51	56
42	44	63
234	146	172
29	26	17
4	4	4
18	19	13
54	40	48
841	880	1087
401	388	369
306	269	276
402	307	334
0	0	2
0	0	0
0	0	1
1	0	1
4	0	0
128	103	149
198	143	184
61	40	59
0	1	3
0	1	2
59	41	36
28	25	21
342	293	332
64	38	48
242	168	168
124	87	99
6	4	5
171	125	164
245	202	214
57	48	60
38	39	40
149	104	125
140	137	128
123	91	108
22	20	20
24	27	20
47	30	39
0	1	1
0	0	2
0	1	1
11	7	13
14	8	12
1	0	1
44	27	35
1	1	2
1	0	3
9	2	7
3	2	6
31	12	22
40	26	25
62	38	31
5	8	16
15	7	9
2	3	0
1	3	1
8	8	3
21	18	11
17	17	16
32	15	32
35	17	37
19	14	22
3	1	1
5	4	5
37	29	36
2	1	1
63	50	46
349	271	299
112	77	94
57	52	66
4	4	3
31	34	38
49	23	51
101	79	97
2	0	0
0	1	1
5	1	2
1	0	1
0	0	0
39	31	24
4	3	3
954	932	916
135	101	124
6	8	8
6	3	6
11	10	8
207	135	189
210	135	189
271	238	238
17	17	22
6	4	5
0	0	2
815	741	717
60	42	44
232	186	227
206	209	223
39	23	36
86	100	82
97	87	75
255	157	219
3	3	6
11	10	20
0	0	1
61	41	50
19	21	25
66	50	53
13	8	16
31	23	24
8	15	6
35	28	23
4	8	8
0	0	0
17	16	13
0	0	1
1	1	1
39	32	38
75	55	54
3	3	4
16	22	20
50	35	45
681	579	643
2139	1763	2078
20	14	10
204	208	233
49	28	32
23	25	18
4	7	11
42	53	77
192	161	190
118	79	115
10	4	7
183	170	158
30	33	36
155	106	119
291	208	240
174	167	152
18	19	19
358	224	257
0	1	2
3	7	2
0	0	1
510	359	442
215	199	236
71	49	43
1	3	2
20	11	14
61	35	48
74	65	87
46	26	50
246	169	202
8	9	7
0	0	1
10	18	5
17	17	16
18	22	32
46	35	39
8	9	3
5	7	4
5	5	6
46	38	30
211	163	195
45	37	47
418	352	400
84	37	60
41	46	58
41	37	37
15	12	20
204	131	155
50	51	61
20	7	12
1177	1024	1102
1612	1333	1512
1	0	1
120	112	118
1	0	1
55	40	42
65	62	55
30	19	20
0	2	0
0	1	0
4	6	8
109	78	97
53	56	67
60	39	53
183	161	149
50	44	50
276	225	251
4	4	3
0	0	1
14	5	11
5	3	2
13	6	7
29	17	23
12	7	12
5	3	3
371	339	348
9	7	9
8	1	3
2	1	0
33	27	26
5	1	1
6	1	4
1	2	0
2	5	5
2	0	0
5	3	10
10	10	12
9	6	2
3	8	9
9	6	5
43	33	33
51	40	34
86	63	71
6	5	5
17	8	15
0	1	1
29	35	31
24	9	9
33	29	37
222	202	170
305	218	266
1	1	0
35	28	24
0	0	1
1	1	1
9	11	8
4	5	2
0	0	1
7	3	3
5	4	2
4	0	1
0	1	1
0	1	1
142	111	141
65	59	60
20	19	19
54	33	58
31	14	27
1	0	1
0	0	0
1	1	3
8	4	13
7	4	8
1	0	0
12	5	6
4	1	0
0	2	0
3	3	2
1	2	1
6	1	1
2	4	4
6	8	5
19	13	12
5	8	12
11	20	25
9	6	10
174	108	147
147	119	134
87	71	83
1	0	1
33	30	42
26	23	21
34	31	22
46	27	35
57	47	60
1	0	0
1	2	2
31	22	39
32	23	24
127	96	110
179	166	189
164	160	181
253	268	257
3	2	3
271	181	249
1	3	3
15	6	14
62	59	66
3	4	4
8	5	12
46	55	42
58	47	39
49	26	38
48	44	43
0	0	2
6	9	12
29	22	27
15	9	10
2	2	2
80	72	51
5	10	10
139	172	165
504	498	486
11	6	12
9	9	7
37	40	59
115	100	109
20	11	19
60	43	52
64	55	64
38	33	35
376	354	364
199	161	196
747	692	776
10	12	14
270	287	301
40	24	39
11	9	12
12	8	2
2	7	6
15	4	11
8	7	7
21	12	17
109	78	82
25	23	37
3	9	5
14	4	13
89	64	73
195	141	180
1	1	1
38	29	34
68	44	50
6	8	4
5	6	9
2	1	1
9	5	2
7	2	3
8	6	8
14	16	10
30	30	33
55	53	52
4	5	5
63	42	58
94	57	62
326	373	387
1056	901	1068
0	0	1
0	0	0
15	7	12
7	2	5
9	6	1
2	1	2
3	4	5
1	1	0
2585	2387	2535
6593	5643	6372
66	57	63
74	63	60
12	11	10
13	7	17
4	1	6
1	0	0
292	221	271
57	41	53
30	19	30
108	91	92
126	95	128
50	43	53
101	71	115
30	25	31
0	0	2
0	1	1
54	60	58
0	0	0
87	61	56
13	13	13
2	1	1
296	262	293
112	86	112
550	459	495
128	99	127
6	0	1
0	0	0
111	88	77
9	6	13
31	12	14
404	358	386
199	150	157
134	114	118
11	15	8
17	23	30
312	215	288
166	120	124
37	26	28
27	20	28
29	26	24
0	1	0
156	100	126
54	29	39
20	20	28
18	21	14
20	20	28
1	1	0
22	20	21
74	47	61
35	26	34
11	3	4
106	93	97
69	50	69
5	3	2
5	1	0
3	6	2
194	203	212
1042	981	905
181	161	206
0	0	1
18	23	27
126	135	121
11	17	3
14	20	7
0	0	0
0	0	0
0	2	0
155	154	174
0	0	0
47	22	33
7	7	11
2	1	3
221	200	191
0	1	1
96	90	86
34	31	36
32	17	16
3	2	0
40	49	48
14	14	9
10	5	9
0	1	1
26	29	29
5	4	3
1	5	2
1	3	4
0	0	0
7	10	7
4	5	1
1	1	2
58	50	65
18	13	22
47	35	36
270	209	195
247	174	191
214	174	197
1311	1065	1093
515	469	494
153	151	162
12	20	16
12	7	7
191	140	136
136	84	107
28	33	36
26	18	20
6	4	4
48	45	36
27	16	24
247	230	245
109	76	101
1555	1620	1581
12	6	8
65	56	48
69	77	97
119	79	92
133	98	116
1819	1411	1701
1794	1356	1759
1416	1249	1405
60	44	49
40	44	43
34	18	19
51	34	55
163	140	160
129	102	115
1	0	0
7	5	5
22	5	13
197	178	202
115	114	103
1173	931	1039
322	268	317
253	263	333
51	52	50
28	27	27
71	69	63
164	141	136
0	0	0
2	4	4
5	6	4
21	16	21
34	34	34
42	32	36
144	101	107
243	208	221
350	311	349
57	43	63
8	10	10
65	45	52
22	22	24
655	513	510
64	42	43
162	134	119
5	8	6
15	10	7
37	35	35
10	8	7
34	36	31
37	36	37
14	36	29
29	25	29
533	406	402
104	88	123
17	21	20
90	81	88
209	176	177
346	286	269
137	113	119
50	55	41
143	121	126
15	12	25
49	54	47
175	128	161
101	97	102
129	95	118
55	44	49
12	17	17
18	24	26
203	124	173
320	243	293
105	90	73
33	24	36
38	37	42
6	5	8
898	681	770
1703	1468	1507
56	105	161
0	0	1
5	3	6
20	16	15
61	66	72
95	44	74
294	197	250
3	1	1
5	4	6
228	165	158
136	100	109
25	26	35
4	3	5
82	74	90
662	620	665
675	631	678
0	0	0
416	332	398
80	56	75
107	86	91
45	23	29
34	26	34
68	66	70
14	8	8
15	9	12
323	289	327
52	43	35
105	64	92
246	190	242
0	2	4
103	72	83
175	129	142
21	18	24
103	91	99
170	130	192
698	564	677
32	22	28
53	40	51
0	0	0
14	9	14
12	11	10
126	81	114
6	7	5
29	22	21
21	18	19
53	41	41
4	6	4
21	17	14
7	8	3
188	165	175
1	1	1
2	0	1
424	409	409
115	125	136
7	6	6
34	28	36
101	59	75
0	3	0
25	19	18
3	2	3
55	34	46
103	90	100
40	24	28
12	5	16
0	0	2
666	497	596
7	8	9
2306	1960	2478
4429	3623	4559
92	49	54
31	48	45
0	0	0
6	9	5
3	3	3
3	0	2
0	0	1
136	83	100
22	41	35
0	0	0
1833	1960	2134
14	8	11
11	3	5
53	46	50
33	28	29
503	421	428
8	11	7
7	3	7
346	239	271
198	164	172
9	20	12
25	25	28
24	24	31
25	17	22
6	4	9
13	16	17
130	117	109
197	153	190
93	57	54
179	134	144
43	43	34
494	428	454
3	3	8
29	24	35
22	21	19
9	2	6
0	1	0
6	7	9
14	6	10
51	45	62
40	19	38
16	17	19
51	31	40
30	15	16
105	82	81
461	401	406
6	1	5
573	494	555
1186	991	1127
267	200	209
3	0	2
56	48	62
68	63	46
81	53	67
19	14	15
25	17	13
22	13	27
46	32	36
43	20	41
7	5	2
17	15	15
1	6	7
67	38	56
15	16	13
11	5	4
0	2	2
75	52	57
32	27	27
76	66	54
25	18	25
2	1	0
3	0	1
1	1	0
1	0	0
1	0	1
21	21	18
2	0	1
614	562	643
91	62	89
180	172	154
248	207	217
15	7	11
17	13	7
13	8	6
80	68	70
47	42	42
30	24	19
6	13	9
20	10	13
39	24	34
280	226	228
38	46	38
54	53	60
0	0	1
59	71	64
24	16	28
23	34	26
15	19	9
33	30	16
5	2	3
61	55	49
280	199	247
805	684	733
0	1	2
13	11	8
10	10	5
4	7	2
63	68	80
17	17	19
479	429	471
176	142	159
167	183	172
15	6	4
11	7	6
3	5	5
8	0	4
6	5	10
5	5	4
20	16	15
83	55	62
23	9	16
39	34	34
2	1	0
16	14	18
167	152	153
2	3	5
28	39	30
0	0	1
0	1	1
3	1	1
48	26	34
161	132	138
119	79	108
291	217	230
1051	844	855
19	22	32
37	33	32
45	27	52
33	26	34
245	169	211
6	4	7
24	13	13
27	24	23
270	195	240
21	21	27
129	112	99
0	0	0
8	12	7
4	2	3
8	5	6
0	0	0
3	1	0
4	6	2
29	11	26
59	45	58
46	48	51
187	147	140
56	62	57
307	234	270
2	4	3
703	579	740
648	529	667
5	10	11
77	65	55
9	7	10
9	8	7
82	65	65
15	24	19
249	199	234
134	104	138
20	19	10
8	8	10
2	2	7
22	21	24
30	19	34
465	377	441
5	4	7
4	3	2
34	17	26
11	16	9
41	41	43
147	117	115
401	309	288
140	175	173
8	6	5
760	630	643
1061	821	883
97	70	86
216	151	169
295	241	270
2	2	3
243	214	204
23	30	49
72	66	58
79	86	105
118	80	92
157	128	136
30	29	35
24	16	24
315	226	301
5	3	2
15	13	12
5	3	3
1	0	5
5	4	4
3	0	3
116	104	132
80	65	64
15	20	37
2	0	3
7	3	3
6	5	14
8	5	7
5	5	8
2	3	2
0	0	0
1	1	0
0	1	1
291	214	232
32	27	27
27	16	18
0	1	1
48	52	64
7	6	7
111	93	120
85	57	75
100	68	66
266	197	200
5	3	0
13	8	8
108	107	124
260	194	225
6	3	1
1	4	3
4	2	4
3	4	11
3	4	11
143	136	142
137	111	121
157	98	143
37	34	32
5	5	1
48	37	40
64	51	68
480	359	382
5	1	1
0	1	1
25	11	16
53	49	48
199	148	176
44	38	34
2	0	1
48	30	28
7	2	6
224	213	205
1	6	6
133	101	127
18	12	13
99	91	88
72	50	68
45	33	38
27	21	28
18	7	10
186	177	178
343	284	296
3	2	2
108	92	90
47	44	46
121	88	72
91	59	66
318	265	302
73	50	78
265	231	250
20	14	13
343	240	266
107	98	105
92	81	70
173	157	198
65	64	60
119	135	119
34	37	17
63	41	52
69	48	51
425	378	353
33	33	30
54	39	44
2	2	1
4	3	3
2	2	5
12	9	6
1	3	2
276	253	246
270	353	489
60	53	84
0	3	0
10	7	8
31	19	19
161	110	139
175	149	178
4	6	6
578	648	754
360	291	367
2	4	1
74	74	83
2	1	0
13	5	9
187	168	173
237	222	253
13	7	5
7	10	13
281	201	221
102	73	90
17	21	22
137	95	116
41	23	31
6	2	7
4	7	7
18	11	15
78	48	74
48	50	57
4	0	4
31	44	51
29	22	22
56	32	43
2	1	2
2	2	2
4	4	5
111	99	98
5	1	5
24	18	30
10	5	3
19	17	16
13	4	17
31	21	31
15	13	16
129	98	101
5	2	4
22	13	19
4	4	6
102	88	91
16	2	6
60	38	57
46	41	48
4	8	4
2	1	2
2	0	0
1	0	0
1	2	1
19	17	30
207	202	220
28	13	21
69	45	46
6	4	3
2	0	1
8	6	9
3	1	5
13	10	7
45	36	40
57	48	54
1	3	3
36	33	37
17	14	11
6	7	13
679	511	549
112	142	121
84	63	81
0	2	3
2	3	4
221	145	206
6	5	4
33	36	31
3	1	1
24	36	40
11	5	5
20	15	9
36	34	38
341	278	323
12	17	15
38	37	54
4	8	6
4	5	4
5	4	5
7	5	4
1	1	0
32	32	31
7	4	6
0	0	0
8	6	1
1	5	8
39	27	35
18	21	24
210	228	200
210	128	142
132	103	107
322	244	275
30	20	28
125	78	80
41	22	26
35	24	27
23	23	18
188	122	155
28	16	22
1	4	2
23	15	21
11	14	4
3	5	3
5	3	2
6	4	6
5	2	4
985	854	877
4	5	9
6	9	9
6	6	7
14	6	6
14	11	16
9	8	11
2	0	1
20	14	10
21	11	11
13	12	10
0	0	1
56	44	48
22	18	18
161	137	175
6	2	2
24	18	30
13	1	10
9	5	7
10	12	5
163	141	131
324	237	259
308	272	326
0	2	5
2	1	2
5	8	12
198	143	174
3	2	6
17	18	19
17	16	17
34	26	26
13	11	14
9	5	8
2	9	3
46	38	33
4	2	3
262	205	240
12	14	6
1420	1340	1392
107	80	105
47	57	35
21	16	17
2	4	4
0	0	0
14	5	13
17	16	13
25	13	20
7	3	8
20	16	13
20	16	9
31	21	18
79	58	68
784	474	569
9	4	3
1	1	3
0	0	0
198	139	143
279	227	204
1382	854	935
583	365	370
93	63	56
66	45	53
51	36	39
234	191	216
585	500	555
22	14	13
24	19	12
90	71	60
65	55	61
26	22	33
162	145	159
212	159	197
97	62	86
86	55	77
24	12	20
289	278	276
619	549	556
339	366	346
112	108	114
50	48	41
123	120	119
2108	1976	1981
405	403	372
9	14	15
25	20	33
38	55	33
38	45	36
100	115	111
0	0	0
3	6	3
2	0	0
1	0	1
0	0	1
1	0	2
2	2	3
12	12	5
35	24	26
0	0	0
235	260	299
95	64	72
72	94	92
1	4	4
424	324	329
246	208	204
8	7	9
0	4	2
3	5	2
1	1	0
42	30	44
160	109	114
378	277	302
0	0	0
1	0	1
2	2	0
2	2	5
1	2	1
1	4	0
0	2	1
2	0	2
6	11	3
2893	2407	2719
9338	7413	8586
1	2	0
0	0	0
1	0	0
26	35	40
35	14	16
3	2	2
14	9	17
55	30	45
6	8	4
33	33	25
1	7	5
488	417	514
115	67	111
19	15	21
78	55	69
832	715	828
104	128	138
31	26	25
409	333	316
190	124	136
465	375	365
461	403	395
477	352	428
342	299	249
969	775	791
86	58	57
103	73	97
6	5	6
0	0	0
6	5	2
19	14	16
0	0	0
0	1	0
14	12	14
1	1	3
0	0	0
429	404	431
1	1	1
8	11	6
2	3	1
6	1	8
12	7	8
20	6	5
82	45	63
33	26	32
3	1	1
36	28	29
792	659	668
436	339	377
164	138	186
70	57	76
72	47	59
76	94	87
42	41	70
0	0	0
1	1	1
317	281	268
46	45	28
1	1	1
55	23	38
334	243	288
9	8	10
77	65	78
99	77	105
220	184	194
211	195	219
7	4	7
1323	1137	1221
264	272	295
0	1	1
190	152	138
20	6	8
48	29	45
163	90	129
174	126	148
37	43	55
115	87	78
66	57	41
220	154	198
478	382	437
163	124	135
159	130	176
196	206	189
69	52	54
104	86	92
38	40	39
35	31	35
94	71	106
62	53	53
38	33	41
35	28	35
189	140	165
3	5	7
110	72	101
67	59	57
554	421	469
0	1	0
41	31	36
95	83	76
223	163	159
239	187	220
3	4	2
20	20	26
637	512	578
35	29	25
18	16	14
23	18	17
58	55	56
31	23	44
86	92	96
509	444	445
259	176	214
172	113	157
257	172	204
3	1	1
79	62	59
115	82	102
13	6	4
5	4	13
14	9	11
17	6	5
101	82	113
62	37	46
130	120	135
42	22	37
0	0	0
755	602	628
928	747	814
41	38	41
71	59	51
93	70	74
2	1	0
5	5	1
2	2	2
4	0	1
2	2	4
51	54	53
91	61	90
28	18	31
267	247	282
4	1	1
70	47	62
0	2	2
72	50	59
34	19	28
68	42	59
38	24	31
6	6	6
2	0	3
0	0	0
8	7	4
1	3	4
8	3	4
2	1	0
6	3	10
7	9	14
3	1	5
0	0	0
136	125	130
52	36	54
1	1	2
52	56	58
106	89	82
215	188	202
5	3	1
0	0	0
0	3	1
18	17	14
225	184	202
229	153	187
0	3	4
0	0	1
145	94	122
0	0	0
7	5	10
4	1	1
8	5	6
56	22	35
46	39	45
96	62	64
101	72	93
17	16	12
1	0	3
3	1	2
5	8	6
42	38	43
41	44	52
112	156	182
340	273	336
201	159	173
4	6	5
12	13	10
173	143	162
100	82	107
1	1	1
33	23	23
32	31	42
85	69	71
7	4	5
13	8	9
46	31	40
32	27	24
36	32	32
103	84	112
68	55	83
146	111	127
36	24	32
10	19	13
11	11	19
6	0	3
11	7	8
10	3	7
2	0	3
18	14	7
8	7	9
99	58	83
74	64	64
75	65	73
1854	1514	1544
8	3	9
9	3	6
9	4	7
5	4	2
0	0	0
33	32	22
3	0	2
32	19	19
0	2	1
19	16	5
30	9	18
3	2	3
296	255	254
51	43	41
176	101	136
11	8	20
10	10	8
67	62	44
6	2	3
14	12	14
2	3	2
26	17	16
11	9	10
34	34	45
53	61	71
0	0	0
0	0	1
4	2	4
11	7	8
0	1	0
2	0	0
3	5	2
5	1	4
9	3	5
10	8	16
7	3	6
34	29	26
30	19	18
21	16	20
4	1	1
1	0	0
9	5	5
2	1	3
0	4	2
1	1	0
38	34	22
25	14	19
22	21	19
15	13	8
4	3	3
23	32	37
5	3	5
8	10	7
36	30	26
2	2	0
5	2	2
2	1	1
3	1	3
0	1	1
3	3	2
9	5	7
11	3	6
172	176	182
12	13	19
0	0	1
94	73	87
24	19	24
57	54	49
65	35	42
66	41	51
26	35	35
10	15	10
21	13	12
13	10	7
0	0	0
0	1	0
53	59	61
1	1	2
18	20	19
197	141	167
127	109	120
235	200	168
138	89	98
0	0	0
387	333	370
6	6	4
20	10	13
34	47	34
9	9	11
2621	2192	2785
6	6	11
44	32	48
54	67	53
32	23	41
53	67	53
21	13	22
190	193	201
27	38	39
125	117	116
1483	1221	1244
630	474	573
10	25	12
1	0	0
8	10	11
1	0	2
2	0	4
7	12	15
40	42	48
2481	2068	2114
50	46	45
1	0	0
593	482	466
106	99	99
10	4	12
216	197	213
120	80	114
