S1	S2	S3
19	23	23
0	1	2
96	110	96
35	38	41
12	17	15
221	216	185
89	91	72
1276	1294	1154
12	17	17
1	1	0
3	2	1
7	6	11
12	13	7
3	2	5
3	7	5
7	2	6
3	7	1
1	0	1
0	1	0
1	0	2
3	0	1
317	287	305
8	1	6
4	2	1
22	23	14
127	90	99
200	188	187
4	5	1
1138	1177	954
109	111	110
60	65	46
49	55	44
36	40	38
116	123	108
20	26	16
28	41	47
261	260	245
49	66	68
66	33	56
0	1	0
0	2	0
21	23	17
24	28	25
124	124	114
6	5	5
11	21	10
2	6	4
3	1	1
30	17	22
71	93	64
8	10	14
41	50	41
82	76	71
12	19	14
8	9	14
41	51	41
79	75	68
140	139	129
79	60	55
30	32	21
850	896	743
591	580	626
2	0	2
338	301	367
12	10	7
9	5	8
2	1	1
10	13	11
7	3	8
32	40	18
10	9	7
47	70	61
29	26	30
16	16	13
30	37	24
14	18	30
508	510	420
8	8	8
28	22	18
2	4	4
62	64	57
82	91	66
40	46	44
7	4	4
1	2	2
21	17	19
9	9	7
11	17	18
185	191	155
10	11	7
7	0	4
15	23	17
41	41	33
6	4	6
21	18	16
71	80	58
61	57	63
63	50	55
1083	1084	829
45	36	38
102	117	89
2299	2359	2023
10	8	13
33	32	34
16	17	13
1	0	1
216	211	208
289	304	263
18	17	8
422	387	324
228	221	224
271	295	275
3	0	1
3	11	2
12	21	18
183	133	139
810	868	763
303	281	270
461	541	486
35	40	26
293	244	225
67	75	75
90	75	80
5	2	3
260	308	262
28	25	17
380	399	366
9	8	6
13	19	11
3	1	0
76	80	74
301	307	323
106	104	71
35	40	26
28	14	20
7	5	6
256	262	258
110	108	87
238	240	222
38	52	27
32	40	32
318	304	342
338	340	318
33	34	37
25	22	11
288	369	319
50	48	50
29	34	41
131	139	132
60	56	91
34	32	24
178	156	115
137	157	127
15	13	11
39	65	45
26	23	22
49	58	52
16	14	9
5	8	8
8	5	8
376	297	360
4	3	2
1358	1338	1186
11	13	9
26	18	14
137	138	130
113	114	86
85	84	83
14	13	17
56	56	57
33	31	26
360	302	294
520	595	452
396	417	351
14	16	12
129	134	121
251	253	215
96	91	78
354	368	310
46	38	32
30	26	35
4	3	3
180	182	178
58	62	58
0	1	3
0	0	1
1	1	0
1	1	1
90	91	87
12	9	6
27	37	24
63	65	41
27	28	34
12	7	7
52	61	63
86	101	65
125	91	86
208	175	190
106	106	104
1383	1449	1256
140	166	144
142	159	125
82	69	60
61	68	56
979	896	906
17	30	20
4	8	9
78	79	70
10	11	10
34	25	30
520	541	486
194	222	228
1325	1294	1240
12	7	6
425	404	357
103	94	83
135	127	111
98	123	127
33	20	24
297	349	292
62	46	48
6	6	7
416	463	398
0	0	0
0	7	3
5	7	6
150	153	119
6	10	9
245	231	218
209	240	228
116	129	93
14	11	12
133	132	101
894	989	811
21	9	16
892	875	843
901	887	846
185	185	178
275	266	215
209	197	186
327	364	289
120	98	87
263	227	266
14	11	12
187	211	156
92	102	86
291	311	289
8	13	10
272	312	255
741	728	718
126	123	134
47	54	46
12	21	15
16	21	12
58	36	42
94	72	78
7	5	12
31	22	21
60	48	50
23	22	23
0	0	0
143	117	102
4	5	7
10	8	8
203	181	189
203	225	199
204	211	196
126	113	102
478	451	447
130	138	111
119	98	87
69	62	61
959	1038	878
1478	1544	1422
96	105	97
2263	2284	1893
405	393	363
332	387	312
89	97	132
1	1	0
90	95	96
182	162	139
186	186	180
233	278	199
18	26	16
10	7	3
2	1	0
1	1	1
1	5	2
126	99	120
50	51	39
12	19	18
273	268	314
85	90	73
54	57	42
74	67	78
135	140	113
256	265	226
566	606	521
13	8	9
6	6	4
110	138	94
24	26	23
146	165	124
107	93	80
122	86	89
182	190	165
202	194	195
285	310	242
19	7	10
4	1	4
1	3	4
9	6	6
25	32	28
103	122	107
4	11	4
24	31	26
159	178	145
192	187	185
9	3	13
13	11	11
97	106	98
13	17	25
6	18	18
833	875	894
125	119	127
86	61	62
288	267	233
1	2	0
0	0	0
2	2	2
3	0	2
12	18	9
45	55	33
3	8	1
28	34	34
39	45	37
8	9	11
28	18	15
2	2	4
12	11	8
2	0	4
38	30	31
21	14	14
5	6	2
11	14	10
27	32	22
175	153	168
5	4	2
30	39	25
389	436	377
201	232	224
1	2	1
12	8	5
37	52	38
45	36	40
59	68	52
60	70	64
96	87	72
49	58	30
27	23	11
3	1	1
3	0	1
7	0	6
10	16	20
9	4	4
5	4	1
1	5	4
51	52	48
26	19	16
45	56	58
25	26	25
47	53	49
154	156	123
4	5	7
16	13	18
3	2	2
1	3	1
74	83	69
58	62	58
12	13	8
6	5	1
1	1	2
1	0	0
0	1	0
40	36	42
34	45	27
20	14	16
17	14	13
17	21	22
37	58	40
13	4	4
18	11	11
10	18	18
10	13	15
26	29	30
53	53	41
7	4	3
26	21	19
7	16	14
1	4	0
1	0	1
68	80	60
26	25	21
602	577	562
25	37	33
39	51	30
171	218	160
25	28	31
11	21	12
7	10	9
2	3	5
275	271	239
8	2	3
27	27	20
0	0	0
2	1	1
27	21	34
22	28	21
4	5	8
36	30	29
3	2	4
44	33	40
3	2	0
9	9	10
45	31	40
3	4	3
56	48	49
217	242	190
54	51	33
165	167	116
280	256	252
26	18	22
48	38	42
49	38	31
237	211	191
1	3	4
4	2	4
2	3	1
1	5	1
2	2	0
36	53	41
7	5	7
26	34	23
4	6	1
118	116	89
56	64	49
38	47	33
2	4	4
1	1	3
11	17	10
92	110	86
2	0	1
44	38	28
70	82	52
24	26	28
38	45	33
54	67	56
151	182	132
122	121	104
18	16	11
41	54	36
10	19	10
18	17	11
18	17	29
41	41	27
3	8	5
17	12	26
30	30	24
64	84	50
24	32	23
14	6	5
65	85	50
24	32	23
14	6	5
2	3	1
116	106	98
4	3	3
4	5	3
0	2	2
1576	1574	1310
354	311	284
700	731	601
185	174	179
212	243	207
12	18	3
19	20	8
133	143	95
30	50	27
27	35	36
420	400	322
0	1	0
4	2	1
0	2	3
1	0	1
2	2	1
2	1	0
0	0	0
0	2	2
6	3	5
51	36	33
162	153	136
125	106	102
285	295	226
241	243	219
108	106	87
337	324	316
288	262	233
42	49	32
753	660	712
90	95	84
342	317	280
25	16	12
165	130	128
103	137	113
161	164	135
18	18	13
672	652	616
32	29	21
346	301	291
118	150	107
231	255	215
112	135	115
46	39	51
1	0	0
86	66	53
34	32	30
26	23	16
155	171	142
714	645	635
604	613	504
241	177	173
132	99	97
6	5	3
5	6	5
19	18	16
42	22	38
112	141	95
322	350	299
19	25	26
73	96	77
27	38	25
46	58	44
76	65	59
64	64	63
281	299	231
102	103	105
30	24	22
17	18	18
22	28	19
175	188	150
99	90	85
14	19	14
66	58	57
28	29	39
152	153	147
174	220	173
4	4	2
6	5	2
52	46	40
26	30	38
47	44	38
3	6	4
32	33	34
3	4	5
35	52	37
0	0	1
2	5	3
0	1	1
33	45	42
166	177	177
240	248	217
68	65	64
12	9	9
48	38	40
1	2	2
138	148	119
7	4	6
22	24	19
39	27	14
75	98	90
8	9	13
13	8	7
2	4	4
3	1	5
31	18	26
62	84	75
36	34	29
558	532	468
43	40	45
22	23	19
43	37	38
83	101	72
56	60	50
20	18	18
47	50	50
13	24	22
10	8	7
352	331	333
236	217	219
691	598	636
1317	1273	1123
702	671	550
5	4	2
346	387	311
9	15	7
78	76	70
167	158	167
5	2	6
23	13	9
1	1	3
7	4	3
7	4	3
53	43	53
200	197	148
15	11	21
8	3	5
18	18	20
2	1	1
38	56	53
315	265	299
179	157	142
159	200	145
4	3	4
65	78	66
6	4	11
6	5	4
12	5	5
48	31	45
1	1	1
96	105	75
7	5	7
76	81	53
25	27	18
5	5	6
5	3	6
11	9	11
23	24	23
7	3	5
374	384	334
55	60	46
66	55	50
87	103	84
3	1	2
2	3	2
16	12	9
1	4	2
1661	1523	1405
74	76	48
73	66	66
344	368	313
220	219	186
183	189	140
208	191	208
6	6	1
5	5	5
77	75	81
32	32	24
45	54	36
33	36	30
203	231	205
93	96	115
3	2	0
49	66	51
6	4	3
4	7	7
6	5	6
7	12	5
71	50	29
8	6	4
9	12	6
10	13	7
10	6	8
33	48	40
4	3	1
17	36	20
9	8	6
2	6	4
14	13	12
4	4	3
2	1	2
2	5	3
6	14	13
9	7	10
18	28	14
25	25	22
52	59	43
27	32	16
56	83	53
93	116	100
6	9	6
11	17	15
93	95	82
69	81	57
18	8	8
6	12	4
18	22	13
4	4	4
23	22	21
71	87	80
6	12	11
21	16	15
81	87	98
32	54	24
3	2	2
38	42	33
63	71	49
3	7	1
14	12	14
40	40	39
45	35	30
2	3	1
1	0	1
10	4	3
9	2	4
0	3	1
63	81	66
156	151	106
21	28	19
126	136	114
53	58	33
18	17	12
4	0	1
197	180	150
781	733	581
231	168	195
358	346	306
220	230	200
55	53	37
10	10	10
17	27	17
3	6	5
14	5	14
17	16	26
23	27	27
54	51	55
42	46	39
1	2	3
103	98	79
1	1	1
4	2	7
142	143	117
15	17	14
40	30	29
338	334	313
79	57	50
0	0	0
32	34	24
30	36	24
235	228	187
11	7	9
7	14	13
1	0	0
122	149	154
1155	1142	1017
281	297	264
168	167	132
0	0	0
61	72	64
117	132	117
61	71	64
63	74	72
19	23	21
543	569	488
140	138	123
268	259	231
203	187	197
17	13	14
36	43	33
216	224	176
26	21	23
455	409	394
1800	1801	1584
70	69	75
612	613	519
17	16	18
0	0	0
497	486	482
71	70	70
63	62	61
304	321	271
35	19	15
192	170	158
464	485	396
38	23	19
190	170	157
35	28	26
10100	10172	8875
621	535	544
3176	3152	2967
50	61	38
50	61	38
65	87	58
83	76	68
5	7	13
325	260	309
23	25	18
114	130	119
114	127	117
60	55	71
97	86	82
37	40	50
53	68	48
1	0	4
2	1	2
5	5	4
1	1	0
2	2	0
2	7	0
0	0	0
2	7	2
6	9	4
0	0	0
2	5	2
23	21	12
10	12	11
6	12	15
10	31	14
4	5	3
192	217	166
179	184	157
38	40	44
4	5	2
3	9	5
0	1	0
27	30	20
59	46	53
2	1	3
2	4	6
157	158	155
64	88	67
26	34	32
41	39	35
81	92	71
52	47	51
0	0	1
0	2	1
171	179	183
66	76	67
4	1	2
41	32	28
70	75	72
29	33	35
4	4	4
3	5	1
7	14	6
1	2	2
4	6	2
443	398	382
331	373	289
310	313	280
6	1	4
28	37	33
24	24	21
168	199	162
11	7	6
97	97	78
21	18	17
11	9	5
7	7	1
7	6	3
127	114	89
273	264	230
775	854	683
2	2	3
20	16	16
1414	1621	1250
5	6	10
4	9	6
13	18	24
22	23	25
112	84	81
1509	1656	1405
3	8	6
128	107	113
162	158	124
213	227	182
247	244	196
19	16	7
63	52	48
61	68	55
85	59	59
69	73	58
304	364	229
1334	1310	1321
13	18	10
86	85	81
127	146	128
122	123	106
72	62	76
170	153	174
7	5	9
5	5	9
2	1	0
3	4	1
295	279	241
189	236	208
65	49	54
1	3	2
412	346	345
1	1	2
7	4	3
6	12	10
13	24	10
67	78	52
84	102	72
11	13	17
310	340	342
657	714	703
159	180	171
588	627	501
54	63	80
16	22	8
5	1	4
8	17	8
155	206	142
177	169	152
381	428	357
579	480	534
294	301	282
4	11	4
5	5	7
19	18	14
43	61	35
7	7	3
3	1	4
112	101	113
3	4	2
8	2	7
2	3	3
48	53	44
32	32	22
310	321	312
79	53	44
1037	1086	863
1014	1133	884
74	96	67
17	5	2
497	549	501
492	544	495
30	37	24
321	302	310
414	476	401
20	33	15
68	53	50
1	0	1
200	197	174
95	89	92
764	727	679
540	474	504
20	18	24
13	15	18
7	9	6
453	408	425
6	14	6
8	11	4
3	6	2
14	19	17
47	75	63
17	7	8
116	138	111
337	423	323
1	4	2
159	180	162
8	14	9
482	458	530
830	908	843
20	21	15
28	30	24
4	4	4
57	61	47
211	239	178
61	67	56
449	483	401
104	120	105
8	10	10
338	312	277
103	108	86
85	73	82
62	83	71
144	149	128
775	836	669
29	19	22
381	422	296
1	5	4
9	8	2
14	10	6
74	68	68
5	6	1
35	48	43
91	87	69
35	48	43
8	8	9
10	11	8
3	2	1
20	10	11
13	10	13
126	108	95
21	25	27
284	321	301
7	13	8
13	11	8
23	11	13
41	40	39
82	88	88
3	2	0
54	60	54
125	125	136
132	114	140
36	30	35
194	198	161
322	327	281
44	52	32
493	491	427
52	59	53
148	138	119
534	555	465
1	2	0
5	6	3
3	3	3
281	276	233
2	0	0
4	3	6
2	9	4
9	8	13
16	20	26
84	107	114
3	2	4
2	6	2
13	18	17
20	25	32
24	22	13
13	18	9
171	152	132
3	1	4
5	3	4
2	2	0
2	6	3
17	19	19
7	1	5
0	1	1
770	750	733
865	922	732
211	228	213
21	15	17
0	0	0
0	0	0
0	1	2
1	0	1
23	33	29
20	20	21
75	85	58
33	22	18
15	16	15
54	55	68
44	34	34
1	0	0
5	3	1
8	7	15
49	58	48
4	3	3
4	6	3
312	313	268
35	36	26
4	4	4
18	19	12
23	19	28
5	3	5
0	2	1
15	5	7
9	11	9
322	393	312
157	149	138
51	37	73
27	38	26
21	16	23
62	61	54
14	11	10
4	5	2
2	2	3
12	11	8
3	0	2
4	10	5
24	32	14
0	2	1
357	369	346
0	8	1
4	2	1
1	8	3
2	2	1
15	14	11
4	3	3
3	0	4
10	14	9
3	3	0
5	9	4
1	3	0
0	2	2
21	24	30
37	22	45
0	3	3
1	0	0
165	154	133
3	5	4
85	73	58
43	21	29
62	78	65
419	427	434
9	5	8
1	4	3
10	9	9
467	527	425
79	76	59
52	58	31
35	40	29
24	12	22
64	44	58
61	75	53
62	70	49
46	42	41
75	75	60
159	172	131
1	2	1
4	5	4
13	29	20
0	1	0
19	15	19
5	2	1
5	7	6
65	65	67
225	240	214
43	39	36
24	16	21
24	21	16
18	15	15
24	24	19
74	74	68
51	57	38
23	22	26
28	35	21
82	87	75
32	34	30
77	72	99
1	2	5
84	101	79
12	18	14
21	34	36
33	33	33
3	5	7
11	11	13
201	249	219
70	78	66
4	2	1
8	2	8
3	5	8
7	15	8
1	5	5
1	2	2
1	1	1
6	1	3
47	42	34
26	34	18
69	71	65
54	44	38
38	27	27
235	254	227
7	3	5
0	0	0
16	20	13
6	6	6
21	21	23
58	61	51
159	189	151
122	123	107
1	0	2
30	36	27
14	22	7
37	45	31
15	14	14
0	0	0
61	66	51
25	21	26
1	2	1
53	43	45
3	2	5
10	16	11
49	50	45
11	10	10
13	13	6
73	61	55
58	61	45
1826	1780	1546
692	732	619
164	157	127
213	192	218
78	92	66
88	112	98
54	53	42
5	8	12
111	102	68
2	5	5
3	1	7
109	109	96
103	97	91
1	3	3
15	8	9
22	12	14
11	11	13
0	3	1
155	157	148
26	27	27
243	218	202
182	199	165
191	210	188
45	52	54
52	47	35
4	7	10
291	304	271
26	20	28
79	61	35
593	624	524
279	315	263
109	103	93
98	101	85
61	52	59
13	12	11
6	8	3
1	2	2
31	31	29
6	8	6
6	0	0
5	1	5
2	1	2
17	19	15
0	3	1
11	12	11
4	5	2
3	2	5
6	8	6
0	3	1
22	21	11
7	4	4
1	1	3
218	203	193
311	312	235
15	24	20
32	23	23
159	139	122
56	43	48
30	28	27
283	282	278
434	485	426
186	161	171
186	161	171
38	57	52
28	34	45
875	928	833
530	535	518
502	527	488
122	118	111
32	27	25
1	1	1
1	2	0
9	6	7
2	3	0
8	14	10
26	28	29
4	9	8
3	2	6
2	0	3
4	4	6
11	9	4
12	13	13
50	57	46
37	48	55
85	127	77
134	145	152
67	66	77
2	3	7
80	58	58
11	9	11
67	66	66
38	40	41
31	23	23
14	12	14
6	5	6
177	221	170
68	63	78
35	38	37
74	74	66
24	20	33
62	54	54
1	4	3
46	69	38
98	81	82
4	0	5
11	5	12
3	4	1
2	2	1
8	8	5
1	2	0
1	2	0
0	0	2
7	4	8
13	19	22
0	3	1
16	14	12
30	32	47
7	11	12
3	0	3
0	2	1
216	213	170
34	49	32
126	134	125
49	68	42
92	86	60
23	24	17
58	47	50
1	0	0
43	52	41
1	1	1
5	6	5
17	16	17
58	65	62
2358	2301	2130
319	282	258
3	3	5
20	18	17
7	6	6
0	1	0
3	1	1
2	8	4
44	51	34
4	7	9
37	37	30
46	44	51
11	7	9
6	5	5
3	6	3
73	64	72
462	517	453
37	40	30
107	98	86
784	839	690
44	40	36
60	63	50
133	122	124
9	10	1
440	462	406
38	45	28
208	179	164
70	74	53
262	250	240
16	12	4
5	8	11
42	34	36
44	43	38
69	80	78
60	57	48
273	361	264
24	24	21
34	35	36
164	126	133
19	15	25
87	93	77
126	107	105
1	7	2
17	5	11
53	45	58
2	1	0
11	19	10
31	14	20
2	0	2
5	2	2
0	2	0
7	7	10
2	10	3
186	181	153
169	172	170
80	76	77
0	0	0
124	111	115
3	4	4
65	52	40
13	19	17
3	1	0
187	183	184
112	108	153
2	3	4
2	1	8
5	5	2
6	5	4
6	9	7
446	512	408
172	173	126
192	228	210
49	57	59
40	45	31
152	146	126
294	314	264
13	6	4
10	16	18
58	88	66
255	302	235
256	287	256
89	93	64
191	163	142
91	112	96
1	3	3
1	5	1
131	116	100
42	44	37
22	29	29
7	12	5
51	62	43
12	22	16
25	39	34
18	28	20
24	18	21
1	4	2
136	141	147
160	148	127
189	192	179
419	352	392
273	255	267
168	166	161
618	588	545
531	506	524
22	13	17
3	6	1
276	302	286
200	201	192
84	88	72
21	26	26
29	45	37
234	234	218
351	304	310
571	581	521
32	55	25
5	2	7
113	112	91
32	39	46
1061	1052	877
6284	6560	5442
3	7	2
19	16	8
2549	2444	2429
1045	966	953
0	0	2
859	900	818
691	573	586
3375	3228	2774
48	55	53
681	717	616
8	8	9
4	3	4
42	50	40
30	23	29
144	129	107
143	118	123
261	294	300
85	86	98
162	191	133
4	7	5
101	124	105
17	21	19
0	0	0
22	19	23
11	7	8
111	168	121
107	93	92
162	124	116
1090	1085	905
10	4	4
147	130	120
99	101	89
65	43	58
233	238	193
157	191	186
17	25	12
5	9	7
45	36	48
42	47	42
435	455	383
89	117	76
38	35	26
92	81	78
174	204	174
33	36	35
64	55	72
7	5	4
35	32	34
44	34	30
112	101	82
109	102	78
115	101	94
422	425	405
3	3	5
18	18	17
7	9	8
1	1	4
14	16	21
11	14	7
31	25	27
910	1028	773
57	62	65
155	165	141
55	67	45
0	1	0
11	4	2
115	110	102
78	90	84
73	94	83
1	1	1
2	1	0
111	104	90
49	55	31
75	88	75
716	764	692
0	0	1
60	66	59
16	11	13
117	124	100
22	29	28
4	8	5
7	12	6
17	8	8
4	6	5
557	541	455
159	172	136
49	47	38
291	317	272
19	13	17
8	6	5
3	8	7
72	79	57
66	77	73
105	116	103
10	8	12
13	16	17
8	7	11
5	6	7
92	105	79
37	70	53
64	70	40
6	6	4
6	6	8
13	12	13
15	13	11
16	16	12
3	3	3
35	38	31
73	81	67
7	6	8
9	5	4
44	58	51
70	75	69
82	91	84
21	26	28
32	24	32
3	8	5
16	15	18
2	2	2
4	4	7
178	151	135
192	165	139
205	191	195
329	325	272
68	61	51
15	14	14
63	66	58
31	43	24
18	17	9
2	2	0
6	3	4
0	2	2
11	12	7
0	3	1
8	9	8
11	10	11
16	17	10
1	3	5
8	8	6
142	178	132
21	17	15
18	12	13
186	213	181
114	114	84
107	92	92
4	9	9
1	0	2
308	261	250
764	733	632
0	0	0
2	2	1
10	10	9
80	101	79
5	6	9
247	205	213
191	169	129
246	252	211
21	17	14
129	121	104
111	137	123
87	102	82
9	13	9
31	17	14
22	37	22
31	19	18
3	3	5
2	3	4
25	23	22
50	49	51
36	41	24
52	49	38
8	4	5
4	4	0
120	145	86
48	41	44
67	55	49
56	63	52
28	31	22
16	18	10
4	10	8
20	15	8
6	6	5
15	9	11
154	117	94
660	687	559
1	2	1
2	5	1
28	35	24
95	106	80
69	75	51
14	16	19
15	15	17
11	12	7
37	42	29
1	0	0
5	3	4
1	0	0
5	3	4
6	10	12
34	33	19
8	8	8
97	132	82
14	12	18
0	1	0
264	296	263
265	291	262
4	4	3
2	1	2
13	14	4
77	86	78
1	1	3
12	14	9
5	2	3
5	3	9
182	161	141
46	49	34
9	8	6
8	4	6
12	14	14
8	15	11
12	12	11
47	57	52
151	150	125
366	391	337
538	579	447
15	23	14
8	7	7
24	21	24
325	374	306
348	392	349
12	15	7
25	27	19
399	419	354
62	40	56
25	20	23
91	91	80
1	1	2
142	158	145
59	70	49
10	18	11
2407	2575	2093
87	89	82
150	134	120
224	249	191
12	11	9
208	221	163
13	10	13
10	21	16
2	9	1
199	250	186
77	88	73
282	257	221
381	384	308
90	96	80
23	27	20
11	23	10
67	67	75
175	204	159
352	424	330
113	121	144
220	219	201
4	6	17
46	69	63
25	22	25
29	30	27
18	17	12
83	90	66
44	57	44
71	83	81
31	26	29
69	67	60
120	152	126
165	175	143
170	195	151
58	79	51
3	4	4
11	9	10
113	105	89
35	42	31
19	25	26
17	10	11
161	147	131
195	182	169
46	39	36
2	4	1
29	37	25
14	12	16
30	27	28
6	13	5
50	51	45
23	22	25
6	4	5
4	6	5
12	12	7
26	28	28
33	32	28
94	97	91
229	263	198
17	7	6
31	48	52
7	9	5
22	18	15
12	14	7
16	10	8
7	4	7
6	7	4
128	127	122
43	34	29
19	21	16
15	7	12
7	8	6
15	13	23
11	15	17
15	10	16
6	3	4
3	2	2
25	15	22
9	11	12
7	12	4
32	30	24
6	6	3
93	106	85
6	6	8
19	22	18
789	870	833
695	698	655
1342	1437	1322
1337	1431	1321
208	235	196
209	241	196
10	8	6
28	31	25
42	37	34
73	45	55
37	20	16
46	34	41
73	74	54
276	314	298
74	82	85
34	37	24
2	2	1
2	2	3
2	0	7
62	86	66
36	34	43
2	0	0
1893	1839	1654
57	38	49
21	33	27
1	0	0
118	121	116
33	39	28
40	26	33
6	11	7
25	18	15
11	10	7
43	30	33
369	437	374
301	296	258
4	3	1
1	1	2
9	5	3
6	3	3
2	5	1
23	31	27
30	36	29
8	4	8
11	10	9
6	4	4
2	4	2
6	4	4
715	738	673
741	767	696
9	8	8
40	31	31
21	37	33
31	19	28
89	109	77
194	188	141
240	238	210
131	113	88
9	14	11
6	2	1
16	11	7
143	132	115
461	519	427
4680	4099	3897
59	49	60
233	225	180
414	475	389
33	43	24
100	79	84
81	67	72
2	1	1
25	25	20
11	10	5
3	4	12
57	58	72
5	8	10
21	17	11
8	6	6
2	1	3
0	4	1
13	11	15
3	8	1
28	31	37
6429	6760	6086
3655	3594	3434
212	236	201
399	405	355
98	98	78
204	227	169
184	173	157
289	355	293
51	38	44
2	9	10
32	17	17
180	186	157
54	38	33
189	207	193
41	53	60
77	88	69
34	36	29
13	19	16
655	563	638
10	11	7
171	190	177
78	80	76
562	549	497
141	149	113
81	73	67
3	5	5
0	0	0
14	16	14
96	90	98
666	784	638
15	16	12
16	9	10
142	167	145
48	35	33
67	65	71
46	37	35
122	155	123
15	15	6
125	115	128
179	203	164
30	45	46
111	139	104
125	131	99
1111	1272	1058
176	162	161
7	6	5
32	44	53
18	8	10
107	110	108
274	309	256
25	26	27
69	94	69
270	291	233
12	17	14
123	118	98
37	29	32
749	744	649
227	230	189
440	567	445
826	956	776
136	154	155
111	106	131
577	641	552
24	18	18
3	4	3
2	1	1
18	19	8
48	38	39
52	70	63
7	9	8
2	7	6
3	4	0
65	61	50
74	72	63
0	0	0
7	13	11
4	7	1
195	202	148
168	148	146
284	294	273
1	2	4
0	0	1
7	9	7
106	106	90
1064	1044	853
231	246	210
139	148	147
7	5	8
121	137	112
725	781	668
70	95	70
290	288	275
21	34	16
36	45	48
193	209	208
40	37	36
17	25	20
134	118	88
38	44	41
325	361	295
13	12	17
1	2	1
114	92	81
17	12	21
423	346	369
44	49	35
95	110	88
12	18	9
5	2	2
0	4	1
2199	2068	1943
313	321	300
21	16	16
4	1	2
3	1	2
1	5	5
1	0	2
72	57	63
10	8	3
168	179	143
5	8	7
52	52	38
135	131	112
1124	1142	968
236	256	216
0	1	0
0	1	1
2	1	0
2	0	0
1	2	1
6	10	5
106	112	100
489	445	423
0	2	0
2	2	5
2	1	1
5	2	8
22	25	24
8	9	5
22	16	14
11	7	5
67	72	75
71	69	59
49	53	53
7	11	12
20	24	18
9	3	3
35	32	20
6	2	7
10	17	13
1	4	1
49	54	45
8	7	13
15	6	5
18	20	21
59	66	52
230	247	234
189	221	188
1	1	3
3	2	2
2	1	0
11	8	3
177	212	153
27	42	27
10	13	14
6	2	0
89	106	97
9	8	11
47	80	48
8	9	11
20	11	12
219	224	212
393	397	347
585	555	484
158	158	166
51	35	41
149	146	137
96	120	87
52	54	45
113	98	100
68	62	55
11	19	12
107	105	109
81	92	81
14	13	17
28	10	23
73	66	63
40	38	43
23	13	14
344	402	339
26	30	18
2	1	0
1485	1539	1300
1485	1539	1300
5	4	1
1	0	4
131	114	132
176	151	174
163	150	165
421	504	427
70	70	43
94	81	81
34	41	39
686	684	593
1649	1898	1517
39	42	46
85	99	89
124	112	111
207	201	178
164	166	135
244	270	225
423	382	389
58	56	46
111	97	108
7	4	5
45	59	41
105	114	72
38	56	51
28	40	16
55	46	61
167	165	118
11	14	17
0	0	0
587	669	498
428	406	359
146	150	147
19	29	17
95	101	77
96	102	96
680	814	686
28	23	19
112	116	106
152	161	124
3	4	1
2	7	3
0	0	1
1	1	0
6	0	7
83	75	56
87	111	90
13	12	15
5	1	1
9	14	9
70	63	69
7	3	14
6	3	3
1	0	2
0	0	0
1	3	1
226	271	240
126	124	99
0	0	0
511	514	473
367	388	355
23	30	33
185	220	180
2	2	3
14	14	11
6	7	17
55	66	46
